"fips","date.x","county","state","r","t0","lm_predict","r.grf","t0.grf","grf_predict","date.y","log_rolled_cases","lm_mse","grf_mse"
18143,"2020-07-11","Scott","Indiana",0.00598917656162422,-682.232424388898,5.1101596377678,0.00638429908745683,-629.580827130139,5.16222183678204,"2020-07-18",5.16804596051072,0.00335082636069804,3.3920417207059e-05
18145,"2020-07-11","Shelby","Indiana",0.0057606233459779,-956.437217363361,6.49474115546773,0.00613650234250485,-887.531471252985,6.54477287169909,"2020-07-18",6.57507584059962,0.0064536616352397,0.000918269924186776
18147,"2020-07-11","Spencer","Indiana",0.0424763253709818,81.4231846574639,3.80489395418591,0.0496366075468703,93.9843688246445,4.2198875200006,"2020-07-18",4.28850057666306,0.233875365303751,0.00470775154456614
18149,"2020-07-11","Starke","Indiana",0.0336040428887632,35.009441641632,4.56983255554145,0.0438056919605697,66.0972699539294,4.94578221390552,"2020-07-18",4.79224234554065,0.0494661146874875,0.0235744911775033
18151,"2020-07-11","Steuben","Indiana",0.00914986168615677,-361.470396940683,4.87203048398025,0.00966826694486164,-333.053779743537,4.9506726326859,"2020-07-18",4.95783710852928,0.00736277681649928,5.13297141104039e-05
18153,"2020-07-11","Sullivan","Indiana",0.00369347481658435,-871.83758554155,3.85169435998535,0.00408841813121558,-771.340434520684,3.88538906332165,"2020-07-18",4.08477511120595,0.0543266365895607,0.0397547960909195
18155,"2020-07-11","Switzerland","Indiana",0.0172520096056692,-25.5925282045825,3.39161618498825,0.0213040210033483,11.3237486037118,3.57217838150924,"2020-07-18",3.54302757710137,0.0229254096616328,0.000849769397625614
18157,"2020-07-11","Tippecanoe","Indiana",0.0187207953562929,-181.321293725767,6.59573483950445,0.0195238087870275,-166.933158691101,6.75393284337752,"2020-07-18",6.69773946631348,0.0104049438904494,0.00315769562586037
18159,"2020-07-11","Tipton","Indiana",0.0065285561401965,-361.311374667399,3.47522469358129,0.00790136361097572,-269.260299807753,3.54186762114604,"2020-07-18",3.59926729542425,0.0153865670719717,0.00329472260724439
18161,"2020-07-11","Union","Indiana",0.00238513981494589,-1245.07528078633,3.37753753316417,0.00469054424127301,-550.302448116716,3.42082539816017,"2020-07-18",3.53472877428668,0.024709086285635,0.0129739790930169
18163,"2020-07-11","Vanderburgh","Indiana",0.0456098306371296,31.4925024867778,6.36291333418785,0.0463861361891386,33.7854220900122,6.73594318758098,"2020-07-18",6.81563999007433,0.20496142495016,0.00635158032766464
18165,"2020-07-11","Vermillion","Indiana",0.0260074486710895,64.1820483327489,2.77806239513695,0.0386933092485425,98.383387434446,3.11932352056892,"2020-07-18",3.04452243772342,0.0710009542951869,0.00559520199485898
18167,"2020-07-11","Vigo","Indiana",0.00945768541554698,-407.787151830741,5.47398680457557,0.00986689928245241,-383.886563905619,5.55394503350245,"2020-07-18",5.59736319765013,0.015221734368089,0.00188513697795483
18169,"2020-07-11","Wabash","Indiana",0.00816613978268772,-410.727515450808,4.75046820660693,0.0084400526648706,-391.929305949447,4.81867341013135,"2020-07-18",4.82028156560504,0.0048739050945989,2.58616402754475e-06
18171,"2020-07-11","Warren","Indiana",0.00380922371610006,-544.273826535761,2.72463802354566,0.00446667438401859,-439.360508921331,2.76201504528761,"2020-07-18",2.81626378574244,0.00839528029814079,0.00294292584093601
18173,"2020-07-11","Warrick","Indiana",0.0179284236466328,-131.345180213269,5.42057247838101,0.019536023279472,-106.671223045846,5.58087966369889,"2020-07-18",5.67430462151914,0.0643800004614667,0.0087282227437159
18175,"2020-07-11","Washington","Indiana",0.00573445448971766,-562.895313919338,4.2084892778875,0.00671489548106652,-456.10438192808,4.26465954421441,"2020-07-18",4.24849524204936,0.00160047716851992,0.000261284664482902
18177,"2020-07-11","Wayne","Indiana",0.00864495505492497,-497.098673451926,5.77568300424689,0.00697015461534191,-657.029838885407,5.82725724007067,"2020-07-18",5.90885903444382,0.0177358550190124,0.00665885284491705
18179,"2020-07-11","Wells","Indiana",0.0129101828346497,-179.132000575203,4.52026814368756,0.0143559265153361,-144.122991055752,4.63872991501197,"2020-07-18",4.63472898822964,0.0131012849332842,1.60074151175974e-05
18181,"2020-07-11","White","Indiana",0.00488443993145487,-971.57386233689,5.58083339783493,0.00429370591021573,-1128.42680738968,5.61370621006356,"2020-07-18",5.6484710934965,0.0045748578744082,0.00120859712010641
18183,"2020-07-11","Whitley","Indiana",0.0253358951919907,-9.0003737888491,4.56047060483344,0.0301131759195702,19.1590311541724,4.81331921400895,"2020-07-18",4.70566172453442,0.0210804612400241,0.0115901350399587
