"fips","date.x","days_from_start.x","county","state","log_rolled_cases.x","r.lm","t0.lm","predicted.lm","r.slm","t0.slm","predicted.slm","date.y","days_from_start.y","log_rolled_cases.y","lm.mse","slm.mse"
1047,2020-07-04,165,"Dallas","Alabama",6.71797742151173,0.0258455189694325,-95.0070705172309,6.89889605429775,0.0264225495223601,-89.3944050217472,6.90293526816825,2020-07-11,172,6.84876325232811,0.00251329783332773,0.0029346073001843
1049,2020-07-04,165,"DeKalb","Alabama",6.4375230521814,0.0431097702645468,15.6909144404468,6.73929144403323,0.0430593012745381,15.5194283373586,6.73893816110317,2020-07-11,172,6.70581393531853,0.00112074358974264,0.00109721433383162
1051,2020-07-04,165,"Elmore","Alabama",6.73527089246637,0.0208104924758407,-158.635683078352,6.88094433979726,0.0212186915023302,-152.467386900616,6.88380173298269,2020-07-11,172,6.89813774988718,0.000295613350520072,0.000205521380685859
1053,2020-07-04,165,"Escambia","Alabama",5.62813485631689,0.063736718089411,76.7398439927618,6.07429188294276,0.0636755144107896,76.6578935721681,6.07386345719241,2020-07-11,172,6.05778719003905,0.000272404887845769,0.000258446365586197
1055,2020-07-04,165,"Etowah","Alabama",6.47035712377096,0.0443453869632336,19.01053470258,6.7807748325136,0.0457806382502615,23.4933427616919,6.79082159152279,2020-07-11,172,6.74422743734228,0.00133571209380838,0.00217101520379738
1057,2020-07-04,165,"Fayette","Alabama",4.24440525679783,0.011718180491271,-197.750036621244,4.32643252023673,0.0131198842219583,-159.315019976591,4.33624444635154,2020-07-11,172,4.35853865336667,0.00103080378455724,0.000497031666433312
1059,2020-07-04,165,"Franklin","Alabama",6.75709848840913,0.0092916927336932,-562.186624104597,6.82214033754499,0.00932347073561236,-559.718315404627,6.82236278355842,2020-07-11,172,6.82095167261449,1.41292431699414e-06,1.99123409608304e-06
1061,2020-07-04,165,"Geneva","Alabama",4.21950770517611,0.0341254823780927,41.6058794637113,4.45838608182276,0.0314628201680173,31.4170637963511,4.43974744635223,2020-07-11,172,4.47733681447821,0.000359130268178385,0.00141296059611031
1063,2020-07-04,165,"Greene","Alabama",5.14583196603984,0.012322251788986,-252.110869557124,5.23208772856274,0.0109874027088099,-302.420804304122,5.22274378500151,2020-07-11,172,5.24325758936501,0.000124765790341951,0.000420816169463789
1065,2020-07-04,165,"Hale","Alabama",5.69469367733832,0.0143699865053012,-231.005025058551,5.79528358287543,0.0133127346066052,-262.216141423332,5.78788281958456,2020-07-11,172,5.80341231560504,6.60762957894836e-05,0.000241165246650233
1067,2020-07-04,165,"Henry","Alabama",4.87628724156518,0.00608898034586645,-636.767062197316,4.91891010398624,0.00741186626618781,-494.201389497884,4.92817030542849,2020-07-11,172,4.95683258810328,0.00143811480160693,0.000821526448129413
1069,2020-07-04,165,"Houston","Alabama",6.12249280951439,0.023398873537291,-96.8025793550613,6.28628492427542,0.0240903337796072,-89.3742184253178,6.29112514597164,2020-07-11,172,6.3104376238627,0.000583352897353334,0.000372971802292898
1071,2020-07-04,165,"Jackson","Alabama",5.46806014113513,0.0462212325766135,46.6975097086291,5.79160876917143,0.0451653593601118,44.0019746122754,5.78421765665591,2020-07-11,172,5.84726419813389,0.00309752677299593,0.00397486639233428
1073,2020-07-04,165,"Jefferson","Alabama",8.39425043871317,0.0444035562142671,-24.0328648818493,8.70507533221304,0.0440995788149224,-25.3151852118633,8.70294749041763,2020-07-11,172,8.67275511986151,0.00104459612644791,0.000911579239797767
1075,2020-07-04,165,"Lamar","Alabama",4.28457129852317,0.0252984098158982,-4.53641505620132,4.46166016723446,0.0270927250192611,6.49307058012533,4.474220373658,2020-07-11,172,4.41193211745279,0.00247287893508819,0.00387982686108583
1077,2020-07-04,165,"Lauderdale","Alabama",6.07731453566136,0.0433809410976028,24.8978132788743,6.38098112334458,0.0427800486798771,22.9720636129305,6.3767748764205,2020-07-11,172,6.26448610604946,0.0135710890545888,0.0126087679514388
